ImageFileName    Left_Edge_Longitude    Right_Edge_Longitude   Top_Edge_Latitude      Bottom_Edge_Latitude
gm_3381_1663_12.png:   117.15820312500000   117.24609375000000    32.02670629042093    31.95216223511497
gm_3381_1664_12.png:   117.15820312500000   117.24609375000000    31.95216223511497    31.87755764043525
gm_3381_1665_12.png:   117.15820312500000   117.24609375000000    31.87755764043525    31.80289258380723
gm_3381_1666_12.png:   117.15820312500000   117.24609375000000    31.80289258380723    31.72816714312966
gm_3381_1667_12.png:   117.15820312500000   117.24609375000000    31.72816714312966    31.65338139677498
gm_3381_1668_12.png:   117.15820312500000   117.24609375000000    31.65338139677498    31.57853542358965
gm_3381_1669_12.png:   117.15820312500000   117.24609375000000    31.57853542358965    31.50362930289459
gm_3381_1670_12.png:   117.15820312500000   117.24609375000000    31.50362930289459    31.42866311448550
gm_3381_1671_12.png:   117.15820312500000   117.24609375000000    31.42866311448550    31.35363693863322
gm_3381_1672_12.png:   117.15820312500000   117.24609375000000    31.35363693863322    31.27855085608408
gm_3381_1673_12.png:   117.15820312500000   117.24609375000000    31.27855085608408    31.20340494806032
gm_3381_1674_12.png:   117.15820312500000   117.24609375000000    31.20340494806032    31.12819929626027
gm_3381_1675_12.png:   117.15820312500000   117.24609375000000    31.12819929626027    31.05293398285885
gm_3381_1676_12.png:   117.15820312500000   117.24609375000000    31.05293398285885    30.97760909050778
gm_3382_1656_12.png:   117.24609375000000   117.33398437500000    32.54681317056391    32.47269501911536
gm_3382_1657_12.png:   117.24609375000000   117.33398437500000    32.47269501911536    32.39851579953300
gm_3382_1658_12.png:   117.24609375000000   117.33398437500000    32.39851579953300    32.32427558594066
gm_3382_1659_12.png:   117.24609375000000   117.33398437500000    32.32427558594066    32.24997445293256
gm_3382_1660_12.png:   117.24609375000000   117.33398437500000    32.24997445293256    32.17561247557376
gm_3382_1661_12.png:   117.24609375000000   117.33398437500000    32.17561247557376    32.10118972940055
gm_3382_1662_12.png:   117.24609375000000   117.33398437500000    32.10118972940055    32.02670629042093
gm_3382_1663_12.png:   117.24609375000000   117.33398437500000    32.02670629042093    31.95216223511497
gm_3382_1664_12.png:   117.24609375000000   117.33398437500000    31.95216223511497    31.87755764043525
gm_3382_1665_12.png:   117.24609375000000   117.33398437500000    31.87755764043525    31.80289258380723
gm_3382_1666_12.png:   117.24609375000000   117.33398437500000    31.80289258380723    31.72816714312966
gm_3382_1667_12.png:   117.24609375000000   117.33398437500000    31.72816714312966    31.65338139677498
gm_3382_1668_12.png:   117.24609375000000   117.33398437500000    31.65338139677498    31.57853542358965
gm_3382_1669_12.png:   117.24609375000000   117.33398437500000    31.57853542358965    31.50362930289459
gm_3382_1670_12.png:   117.24609375000000   117.33398437500000    31.50362930289459    31.42866311448550
gm_3382_1671_12.png:   117.24609375000000   117.33398437500000    31.42866311448550    31.35363693863322
gm_3382_1672_12.png:   117.24609375000000   117.33398437500000    31.35363693863322    31.27855085608408
gm_3382_1673_12.png:   117.24609375000000   117.33398437500000    31.27855085608408    31.20340494806032
gm_3382_1674_12.png:   117.24609375000000   117.33398437500000    31.20340494806032    31.12819929626027
gm_3382_1675_12.png:   117.24609375000000   117.33398437500000    31.12819929626027    31.05293398285885
gm_3382_1676_12.png:   117.24609375000000   117.33398437500000    31.05293398285885    30.97760909050778
gm_3383_1656_12.png:   117.33398437500000   117.42187500000000    32.54681317056391    32.47269501911536
gm_3383_1657_12.png:   117.33398437500000   117.42187500000000    32.47269501911536    32.39851579953300
gm_3383_1658_12.png:   117.33398437500000   117.42187500000000    32.39851579953300    32.32427558594066
gm_3383_1659_12.png:   117.33398437500000   117.42187500000000    32.32427558594066    32.24997445293256
gm_3383_1660_12.png:   117.33398437500000   117.42187500000000    32.24997445293256    32.17561247557376
gm_3383_1661_12.png:   117.33398437500000   117.42187500000000    32.17561247557376    32.10118972940055
gm_3383_1662_12.png:   117.33398437500000   117.42187500000000    32.10118972940055    32.02670629042093
gm_3383_1663_12.png:   117.33398437500000   117.42187500000000    32.02670629042093    31.95216223511497
gm_3383_1664_12.png:   117.33398437500000   117.42187500000000    31.95216223511497    31.87755764043525
gm_3383_1665_12.png:   117.33398437500000   117.42187500000000    31.87755764043525    31.80289258380723
gm_3383_1666_12.png:   117.33398437500000   117.42187500000000    31.80289258380723    31.72816714312966
gm_3383_1667_12.png:   117.33398437500000   117.42187500000000    31.72816714312966    31.65338139677498
gm_3383_1668_12.png:   117.33398437500000   117.42187500000000    31.65338139677498    31.57853542358965
gm_3383_1669_12.png:   117.33398437500000   117.42187500000000    31.57853542358965    31.50362930289459
gm_3383_1670_12.png:   117.33398437500000   117.42187500000000    31.50362930289459    31.42866311448550
gm_3383_1671_12.png:   117.33398437500000   117.42187500000000    31.42866311448550    31.35363693863322
gm_3383_1672_12.png:   117.33398437500000   117.42187500000000    31.35363693863322    31.27855085608408
gm_3383_1673_12.png:   117.33398437500000   117.42187500000000    31.27855085608408    31.20340494806032
gm_3383_1674_12.png:   117.33398437500000   117.42187500000000    31.20340494806032    31.12819929626027
gm_3383_1675_12.png:   117.33398437500000   117.42187500000000    31.12819929626027    31.05293398285885
gm_3383_1676_12.png:   117.33398437500000   117.42187500000000    31.05293398285885    30.97760909050778
gm_3384_1656_12.png:   117.42187500000000   117.50976562500000    32.54681317056391    32.47269501911536
gm_3384_1657_12.png:   117.42187500000000   117.50976562500000    32.47269501911536    32.39851579953300
gm_3384_1658_12.png:   117.42187500000000   117.50976562500000    32.39851579953300    32.32427558594066
gm_3384_1659_12.png:   117.42187500000000   117.50976562500000    32.32427558594066    32.24997445293256
gm_3384_1660_12.png:   117.42187500000000   117.50976562500000    32.24997445293256    32.17561247557376
gm_3384_1661_12.png:   117.42187500000000   117.50976562500000    32.17561247557376    32.10118972940055
gm_3384_1662_12.png:   117.42187500000000   117.50976562500000    32.10118972940055    32.02670629042093
gm_3384_1663_12.png:   117.42187500000000   117.50976562500000    32.02670629042093    31.95216223511497
gm_3384_1664_12.png:   117.42187500000000   117.50976562500000    31.95216223511497    31.87755764043525
gm_3384_1665_12.png:   117.42187500000000   117.50976562500000    31.87755764043525    31.80289258380723
gm_3384_1666_12.png:   117.42187500000000   117.50976562500000    31.80289258380723    31.72816714312966
gm_3384_1667_12.png:   117.42187500000000   117.50976562500000    31.72816714312966    31.65338139677498
gm_3384_1668_12.png:   117.42187500000000   117.50976562500000    31.65338139677498    31.57853542358965
gm_3384_1669_12.png:   117.42187500000000   117.50976562500000    31.57853542358965    31.50362930289459
gm_3384_1670_12.png:   117.42187500000000   117.50976562500000    31.50362930289459    31.42866311448550
gm_3384_1671_12.png:   117.42187500000000   117.50976562500000    31.42866311448550    31.35363693863322
gm_3384_1672_12.png:   117.42187500000000   117.50976562500000    31.35363693863322    31.27855085608408
gm_3384_1673_12.png:   117.42187500000000   117.50976562500000    31.27855085608408    31.20340494806032
gm_3384_1674_12.png:   117.42187500000000   117.50976562500000    31.20340494806032    31.12819929626027
gm_3384_1675_12.png:   117.42187500000000   117.50976562500000    31.12819929626027    31.05293398285885
gm_3384_1676_12.png:   117.42187500000000   117.50976562500000    31.05293398285885    30.97760909050778
gm_3385_1656_12.png:   117.50976562500000   117.59765625000000    32.54681317056391    32.47269501911536
gm_3385_1657_12.png:   117.50976562500000   117.59765625000000    32.47269501911536    32.39851579953300
gm_3385_1658_12.png:   117.50976562500000   117.59765625000000    32.39851579953300    32.32427558594066
gm_3385_1659_12.png:   117.50976562500000   117.59765625000000    32.32427558594066    32.24997445293256
gm_3385_1660_12.png:   117.50976562500000   117.59765625000000    32.24997445293256    32.17561247557376
gm_3385_1661_12.png:   117.50976562500000   117.59765625000000    32.17561247557376    32.10118972940055
gm_3385_1662_12.png:   117.50976562500000   117.59765625000000    32.10118972940055    32.02670629042093
gm_3385_1663_12.png:   117.50976562500000   117.59765625000000    32.02670629042093    31.95216223511497
gm_3385_1664_12.png:   117.50976562500000   117.59765625000000    31.95216223511497    31.87755764043525
gm_3385_1665_12.png:   117.50976562500000   117.59765625000000    31.87755764043525    31.80289258380723
gm_3385_1666_12.png:   117.50976562500000   117.59765625000000    31.80289258380723    31.72816714312966
gm_3385_1667_12.png:   117.50976562500000   117.59765625000000    31.72816714312966    31.65338139677498
gm_3385_1668_12.png:   117.50976562500000   117.59765625000000    31.65338139677498    31.57853542358965
gm_3385_1669_12.png:   117.50976562500000   117.59765625000000    31.57853542358965    31.50362930289459
gm_3385_1670_12.png:   117.50976562500000   117.59765625000000    31.50362930289459    31.42866311448550
gm_3385_1671_12.png:   117.50976562500000   117.59765625000000    31.42866311448550    31.35363693863322
gm_3385_1672_12.png:   117.50976562500000   117.59765625000000    31.35363693863322    31.27855085608408
gm_3385_1673_12.png:   117.50976562500000   117.59765625000000    31.27855085608408    31.20340494806032
gm_3385_1674_12.png:   117.50976562500000   117.59765625000000    31.20340494806032    31.12819929626027
gm_3385_1675_12.png:   117.50976562500000   117.59765625000000    31.12819929626027    31.05293398285885
gm_3385_1676_12.png:   117.50976562500000   117.59765625000000    31.05293398285885    30.97760909050778
gm_3386_1656_12.png:   117.59765625000000   117.68554687500000    32.54681317056391    32.47269501911536
gm_3386_1657_12.png:   117.59765625000000   117.68554687500000    32.47269501911536    32.39851579953300
gm_3386_1658_12.png:   117.59765625000000   117.68554687500000    32.39851579953300    32.32427558594066
gm_3386_1659_12.png:   117.59765625000000   117.68554687500000    32.32427558594066    32.24997445293256
gm_3386_1660_12.png:   117.59765625000000   117.68554687500000    32.24997445293256    32.17561247557376
gm_3386_1661_12.png:   117.59765625000000   117.68554687500000    32.17561247557376    32.10118972940055
gm_3386_1662_12.png:   117.59765625000000   117.68554687500000    32.10118972940055    32.02670629042093
gm_3386_1663_12.png:   117.59765625000000   117.68554687500000    32.02670629042093    31.95216223511497
gm_3386_1664_12.png:   117.59765625000000   117.68554687500000    31.95216223511497    31.87755764043525
gm_3386_1665_12.png:   117.59765625000000   117.68554687500000    31.87755764043525    31.80289258380723
gm_3386_1666_12.png:   117.59765625000000   117.68554687500000    31.80289258380723    31.72816714312966
gm_3386_1667_12.png:   117.59765625000000   117.68554687500000    31.72816714312966    31.65338139677498
gm_3386_1668_12.png:   117.59765625000000   117.68554687500000    31.65338139677498    31.57853542358965
gm_3386_1669_12.png:   117.59765625000000   117.68554687500000    31.57853542358965    31.50362930289459
gm_3386_1670_12.png:   117.59765625000000   117.68554687500000    31.50362930289459    31.42866311448550
gm_3386_1671_12.png:   117.59765625000000   117.68554687500000    31.42866311448550    31.35363693863322
gm_3386_1672_12.png:   117.59765625000000   117.68554687500000    31.35363693863322    31.27855085608408
gm_3386_1673_12.png:   117.59765625000000   117.68554687500000    31.27855085608408    31.20340494806032
gm_3386_1674_12.png:   117.59765625000000   117.68554687500000    31.20340494806032    31.12819929626027
gm_3386_1675_12.png:   117.59765625000000   117.68554687500000    31.12819929626027    31.05293398285885
gm_3386_1676_12.png:   117.59765625000000   117.68554687500000    31.05293398285885    30.97760909050778
gm_3387_1656_12.png:   117.68554687500000   117.77343750000000    32.54681317056391    32.47269501911536
gm_3387_1657_12.png:   117.68554687500000   117.77343750000000    32.47269501911536    32.39851579953300
gm_3387_1658_12.png:   117.68554687500000   117.77343750000000    32.39851579953300    32.32427558594066
gm_3387_1659_12.png:   117.68554687500000   117.77343750000000    32.32427558594066    32.24997445293256
gm_3387_1660_12.png:   117.68554687500000   117.77343750000000    32.24997445293256    32.17561247557376
gm_3387_1661_12.png:   117.68554687500000   117.77343750000000    32.17561247557376    32.10118972940055
gm_3387_1662_12.png:   117.68554687500000   117.77343750000000    32.10118972940055    32.02670629042093
gm_3387_1663_12.png:   117.68554687500000   117.77343750000000    32.02670629042093    31.95216223511497
gm_3387_1664_12.png:   117.68554687500000   117.77343750000000    31.95216223511497    31.87755764043525
gm_3387_1665_12.png:   117.68554687500000   117.77343750000000    31.87755764043525    31.80289258380723
gm_3387_1666_12.png:   117.68554687500000   117.77343750000000    31.80289258380723    31.72816714312966
gm_3387_1667_12.png:   117.68554687500000   117.77343750000000    31.72816714312966    31.65338139677498
gm_3387_1668_12.png:   117.68554687500000   117.77343750000000    31.65338139677498    31.57853542358965
gm_3387_1669_12.png:   117.68554687500000   117.77343750000000    31.57853542358965    31.50362930289459
gm_3387_1670_12.png:   117.68554687500000   117.77343750000000    31.50362930289459    31.42866311448550
gm_3387_1671_12.png:   117.68554687500000   117.77343750000000    31.42866311448550    31.35363693863322
gm_3387_1672_12.png:   117.68554687500000   117.77343750000000    31.35363693863322    31.27855085608408
gm_3387_1673_12.png:   117.68554687500000   117.77343750000000    31.27855085608408    31.20340494806032
gm_3387_1674_12.png:   117.68554687500000   117.77343750000000    31.20340494806032    31.12819929626027
gm_3387_1675_12.png:   117.68554687500000   117.77343750000000    31.12819929626027    31.05293398285885
gm_3387_1676_12.png:   117.68554687500000   117.77343750000000    31.05293398285885    30.97760909050778
gm_3388_1656_12.png:   117.77343750000000   117.86132812500000    32.54681317056391    32.47269501911536
gm_3388_1657_12.png:   117.77343750000000   117.86132812500000    32.47269501911536    32.39851579953300
gm_3388_1658_12.png:   117.77343750000000   117.86132812500000    32.39851579953300    32.32427558594066
gm_3388_1659_12.png:   117.77343750000000   117.86132812500000    32.32427558594066    32.24997445293256
gm_3388_1660_12.png:   117.77343750000000   117.86132812500000    32.24997445293256    32.17561247557376
gm_3388_1661_12.png:   117.77343750000000   117.86132812500000    32.17561247557376    32.10118972940055
gm_3388_1662_12.png:   117.77343750000000   117.86132812500000    32.10118972940055    32.02670629042093
gm_3388_1663_12.png:   117.77343750000000   117.86132812500000    32.02670629042093    31.95216223511497
gm_3388_1664_12.png:   117.77343750000000   117.86132812500000    31.95216223511497    31.87755764043525
gm_3388_1665_12.png:   117.77343750000000   117.86132812500000    31.87755764043525    31.80289258380723
gm_3388_1666_12.png:   117.77343750000000   117.86132812500000    31.80289258380723    31.72816714312966
gm_3388_1667_12.png:   117.77343750000000   117.86132812500000    31.72816714312966    31.65338139677498
gm_3388_1668_12.png:   117.77343750000000   117.86132812500000    31.65338139677498    31.57853542358965
gm_3388_1669_12.png:   117.77343750000000   117.86132812500000    31.57853542358965    31.50362930289459
gm_3388_1670_12.png:   117.77343750000000   117.86132812500000    31.50362930289459    31.42866311448550
gm_3388_1671_12.png:   117.77343750000000   117.86132812500000    31.42866311448550    31.35363693863322
gm_3388_1672_12.png:   117.77343750000000   117.86132812500000    31.35363693863322    31.27855085608408
gm_3388_1673_12.png:   117.77343750000000   117.86132812500000    31.27855085608408    31.20340494806032
gm_3388_1674_12.png:   117.77343750000000   117.86132812500000    31.20340494806032    31.12819929626027
gm_3388_1675_12.png:   117.77343750000000   117.86132812500000    31.12819929626027    31.05293398285885
gm_3388_1676_12.png:   117.77343750000000   117.86132812500000    31.05293398285885    30.97760909050778
gm_3389_1656_12.png:   117.86132812500000   117.94921875000000    32.54681317056391    32.47269501911536
gm_3389_1657_12.png:   117.86132812500000   117.94921875000000    32.47269501911536    32.39851579953300
gm_3389_1658_12.png:   117.86132812500000   117.94921875000000    32.39851579953300    32.32427558594066
gm_3389_1659_12.png:   117.86132812500000   117.94921875000000    32.32427558594066    32.24997445293256
gm_3389_1660_12.png:   117.86132812500000   117.94921875000000    32.24997445293256    32.17561247557376
gm_3389_1661_12.png:   117.86132812500000   117.94921875000000    32.17561247557376    32.10118972940055
gm_3389_1662_12.png:   117.86132812500000   117.94921875000000    32.10118972940055    32.02670629042093
gm_3389_1663_12.png:   117.86132812500000   117.94921875000000    32.02670629042093    31.95216223511497
gm_3389_1664_12.png:   117.86132812500000   117.94921875000000    31.95216223511497    31.87755764043525
gm_3389_1665_12.png:   117.86132812500000   117.94921875000000    31.87755764043525    31.80289258380723
gm_3389_1666_12.png:   117.86132812500000   117.94921875000000    31.80289258380723    31.72816714312966
gm_3389_1667_12.png:   117.86132812500000   117.94921875000000    31.72816714312966    31.65338139677498
gm_3389_1668_12.png:   117.86132812500000   117.94921875000000    31.65338139677498    31.57853542358965
gm_3389_1669_12.png:   117.86132812500000   117.94921875000000    31.57853542358965    31.50362930289459
gm_3389_1670_12.png:   117.86132812500000   117.94921875000000    31.50362930289459    31.42866311448550
gm_3389_1671_12.png:   117.86132812500000   117.94921875000000    31.42866311448550    31.35363693863322
gm_3389_1672_12.png:   117.86132812500000   117.94921875000000    31.35363693863322    31.27855085608408
gm_3389_1673_12.png:   117.86132812500000   117.94921875000000    31.27855085608408    31.20340494806032
gm_3389_1674_12.png:   117.86132812500000   117.94921875000000    31.20340494806032    31.12819929626027
gm_3389_1675_12.png:   117.86132812500000   117.94921875000000    31.12819929626027    31.05293398285885
gm_3389_1676_12.png:   117.86132812500000   117.94921875000000    31.05293398285885    30.97760909050778
gm_3390_1656_12.png:   117.94921875000000   118.03710937500000    32.54681317056391    32.47269501911536
gm_3390_1657_12.png:   117.94921875000000   118.03710937500000    32.47269501911536    32.39851579953300
gm_3390_1658_12.png:   117.94921875000000   118.03710937500000    32.39851579953300    32.32427558594066
gm_3390_1659_12.png:   117.94921875000000   118.03710937500000    32.32427558594066    32.24997445293256
gm_3390_1660_12.png:   117.94921875000000   118.03710937500000    32.24997445293256    32.17561247557376
gm_3390_1661_12.png:   117.94921875000000   118.03710937500000    32.17561247557376    32.10118972940055
gm_3390_1662_12.png:   117.94921875000000   118.03710937500000    32.10118972940055    32.02670629042093
gm_3390_1663_12.png:   117.94921875000000   118.03710937500000    32.02670629042093    31.95216223511497
gm_3390_1664_12.png:   117.94921875000000   118.03710937500000    31.95216223511497    31.87755764043525
gm_3390_1665_12.png:   117.94921875000000   118.03710937500000    31.87755764043525    31.80289258380723
gm_3390_1666_12.png:   117.94921875000000   118.03710937500000    31.80289258380723    31.72816714312966
gm_3390_1667_12.png:   117.94921875000000   118.03710937500000    31.72816714312966    31.65338139677498
gm_3390_1668_12.png:   117.94921875000000   118.03710937500000    31.65338139677498    31.57853542358965
gm_3390_1669_12.png:   117.94921875000000   118.03710937500000    31.57853542358965    31.50362930289459
gm_3390_1670_12.png:   117.94921875000000   118.03710937500000    31.50362930289459    31.42866311448550
gm_3390_1671_12.png:   117.94921875000000   118.03710937500000    31.42866311448550    31.35363693863322
gm_3390_1672_12.png:   117.94921875000000   118.03710937500000    31.35363693863322    31.27855085608408
gm_3390_1673_12.png:   117.94921875000000   118.03710937500000    31.27855085608408    31.20340494806032
gm_3390_1674_12.png:   117.94921875000000   118.03710937500000    31.20340494806032    31.12819929626027
gm_3390_1675_12.png:   117.94921875000000   118.03710937500000    31.12819929626027    31.05293398285885
gm_3390_1676_12.png:   117.94921875000000   118.03710937500000    31.05293398285885    30.97760909050778
gm_3391_1656_12.png:   118.03710937500000   118.12500000000000    32.54681317056391    32.47269501911536
gm_3391_1657_12.png:   118.03710937500000   118.12500000000000    32.47269501911536    32.39851579953300
gm_3391_1658_12.png:   118.03710937500000   118.12500000000000    32.39851579953300    32.32427558594066
gm_3391_1659_12.png:   118.03710937500000   118.12500000000000    32.32427558594066    32.24997445293256
gm_3391_1660_12.png:   118.03710937500000   118.12500000000000    32.24997445293256    32.17561247557376
gm_3391_1661_12.png:   118.03710937500000   118.12500000000000    32.17561247557376    32.10118972940055
gm_3391_1662_12.png:   118.03710937500000   118.12500000000000    32.10118972940055    32.02670629042093
gm_3391_1663_12.png:   118.03710937500000   118.12500000000000    32.02670629042093    31.95216223511497
gm_3391_1664_12.png:   118.03710937500000   118.12500000000000    31.95216223511497    31.87755764043525
gm_3391_1665_12.png:   118.03710937500000   118.12500000000000    31.87755764043525    31.80289258380723
gm_3391_1666_12.png:   118.03710937500000   118.12500000000000    31.80289258380723    31.72816714312966
gm_3391_1667_12.png:   118.03710937500000   118.12500000000000    31.72816714312966    31.65338139677498
gm_3391_1668_12.png:   118.03710937500000   118.12500000000000    31.65338139677498    31.57853542358965
gm_3391_1669_12.png:   118.03710937500000   118.12500000000000    31.57853542358965    31.50362930289459
gm_3391_1670_12.png:   118.03710937500000   118.12500000000000    31.50362930289459    31.42866311448550
gm_3391_1671_12.png:   118.03710937500000   118.12500000000000    31.42866311448550    31.35363693863322
gm_3391_1672_12.png:   118.03710937500000   118.12500000000000    31.35363693863322    31.27855085608408
gm_3391_1673_12.png:   118.03710937500000   118.12500000000000    31.27855085608408    31.20340494806032
gm_3391_1674_12.png:   118.03710937500000   118.12500000000000    31.20340494806032    31.12819929626027
gm_3391_1675_12.png:   118.03710937500000   118.12500000000000    31.12819929626027    31.05293398285885
gm_3391_1676_12.png:   118.03710937500000   118.12500000000000    31.05293398285885    30.97760909050778
gm_3392_1656_12.png:   118.12500000000000   118.21289062500000    32.54681317056391    32.47269501911536
gm_3392_1657_12.png:   118.12500000000000   118.21289062500000    32.47269501911536    32.39851579953300
gm_3392_1658_12.png:   118.12500000000000   118.21289062500000    32.39851579953300    32.32427558594066
gm_3392_1659_12.png:   118.12500000000000   118.21289062500000    32.32427558594066    32.24997445293256
gm_3392_1660_12.png:   118.12500000000000   118.21289062500000    32.24997445293256    32.17561247557376
gm_3392_1661_12.png:   118.12500000000000   118.21289062500000    32.17561247557376    32.10118972940055
gm_3392_1662_12.png:   118.12500000000000   118.21289062500000    32.10118972940055    32.02670629042093
gm_3392_1663_12.png:   118.12500000000000   118.21289062500000    32.02670629042093    31.95216223511497
gm_3392_1664_12.png:   118.12500000000000   118.21289062500000    31.95216223511497    31.87755764043525
gm_3392_1665_12.png:   118.12500000000000   118.21289062500000    31.87755764043525    31.80289258380723
gm_3392_1666_12.png:   118.12500000000000   118.21289062500000    31.80289258380723    31.72816714312966
gm_3392_1667_12.png:   118.12500000000000   118.21289062500000    31.72816714312966    31.65338139677498
gm_3392_1668_12.png:   118.12500000000000   118.21289062500000    31.65338139677498    31.57853542358965
gm_3392_1669_12.png:   118.12500000000000   118.21289062500000    31.57853542358965    31.50362930289459
gm_3392_1670_12.png:   118.12500000000000   118.21289062500000    31.50362930289459    31.42866311448550
gm_3392_1671_12.png:   118.12500000000000   118.21289062500000    31.42866311448550    31.35363693863322
gm_3392_1672_12.png:   118.12500000000000   118.21289062500000    31.35363693863322    31.27855085608408
gm_3392_1673_12.png:   118.12500000000000   118.21289062500000    31.27855085608408    31.20340494806032
gm_3392_1674_12.png:   118.12500000000000   118.21289062500000    31.20340494806032    31.12819929626027
gm_3392_1675_12.png:   118.12500000000000   118.21289062500000    31.12819929626027    31.05293398285885
gm_3392_1676_12.png:   118.12500000000000   118.21289062500000    31.05293398285885    30.97760909050778
gm_3393_1656_12.png:   118.21289062500000   118.30078125000000    32.54681317056391    32.47269501911536
gm_3393_1657_12.png:   118.21289062500000   118.30078125000000    32.47269501911536    32.39851579953300
gm_3393_1658_12.png:   118.21289062500000   118.30078125000000    32.39851579953300    32.32427558594066
gm_3393_1659_12.png:   118.21289062500000   118.30078125000000    32.32427558594066    32.24997445293256
gm_3393_1660_12.png:   118.21289062500000   118.30078125000000    32.24997445293256    32.17561247557376
gm_3393_1661_12.png:   118.21289062500000   118.30078125000000    32.17561247557376    32.10118972940055
gm_3393_1662_12.png:   118.21289062500000   118.30078125000000    32.10118972940055    32.02670629042093
gm_3393_1663_12.png:   118.21289062500000   118.30078125000000    32.02670629042093    31.95216223511497
gm_3393_1664_12.png:   118.21289062500000   118.30078125000000    31.95216223511497    31.87755764043525
gm_3393_1665_12.png:   118.21289062500000   118.30078125000000    31.87755764043525    31.80289258380723
gm_3393_1666_12.png:   118.21289062500000   118.30078125000000    31.80289258380723    31.72816714312966
gm_3393_1667_12.png:   118.21289062500000   118.30078125000000    31.72816714312966    31.65338139677498
gm_3393_1668_12.png:   118.21289062500000   118.30078125000000    31.65338139677498    31.57853542358965
gm_3393_1669_12.png:   118.21289062500000   118.30078125000000    31.57853542358965    31.50362930289459
gm_3393_1670_12.png:   118.21289062500000   118.30078125000000    31.50362930289459    31.42866311448550
gm_3393_1671_12.png:   118.21289062500000   118.30078125000000    31.42866311448550    31.35363693863322
gm_3393_1672_12.png:   118.21289062500000   118.30078125000000    31.35363693863322    31.27855085608408
gm_3393_1673_12.png:   118.21289062500000   118.30078125000000    31.27855085608408    31.20340494806032
gm_3393_1674_12.png:   118.21289062500000   118.30078125000000    31.20340494806032    31.12819929626027
gm_3393_1675_12.png:   118.21289062500000   118.30078125000000    31.12819929626027    31.05293398285885
gm_3393_1676_12.png:   118.21289062500000   118.30078125000000    31.05293398285885    30.97760909050778
gm_3394_1656_12.png:   118.30078125000000   118.38867187500000    32.54681317056391    32.47269501911536
gm_3394_1657_12.png:   118.30078125000000   118.38867187500000    32.47269501911536    32.39851579953300
gm_3394_1658_12.png:   118.30078125000000   118.38867187500000    32.39851579953300    32.32427558594066
gm_3394_1659_12.png:   118.30078125000000   118.38867187500000    32.32427558594066    32.24997445293256
gm_3394_1660_12.png:   118.30078125000000   118.38867187500000    32.24997445293256    32.17561247557376
gm_3394_1661_12.png:   118.30078125000000   118.38867187500000    32.17561247557376    32.10118972940055
gm_3394_1662_12.png:   118.30078125000000   118.38867187500000    32.10118972940055    32.02670629042093
gm_3394_1663_12.png:   118.30078125000000   118.38867187500000    32.02670629042093    31.95216223511497
gm_3394_1664_12.png:   118.30078125000000   118.38867187500000    31.95216223511497    31.87755764043525
gm_3394_1665_12.png:   118.30078125000000   118.38867187500000    31.87755764043525    31.80289258380723
gm_3394_1666_12.png:   118.30078125000000   118.38867187500000    31.80289258380723    31.72816714312966
gm_3394_1667_12.png:   118.30078125000000   118.38867187500000    31.72816714312966    31.65338139677498
gm_3394_1668_12.png:   118.30078125000000   118.38867187500000    31.65338139677498    31.57853542358965
gm_3394_1669_12.png:   118.30078125000000   118.38867187500000    31.57853542358965    31.50362930289459
gm_3394_1670_12.png:   118.30078125000000   118.38867187500000    31.50362930289459    31.42866311448550
gm_3394_1671_12.png:   118.30078125000000   118.38867187500000    31.42866311448550    31.35363693863322
gm_3394_1672_12.png:   118.30078125000000   118.38867187500000    31.35363693863322    31.27855085608408
gm_3394_1673_12.png:   118.30078125000000   118.38867187500000    31.27855085608408    31.20340494806032
gm_3394_1674_12.png:   118.30078125000000   118.38867187500000    31.20340494806032    31.12819929626027
gm_3394_1675_12.png:   118.30078125000000   118.38867187500000    31.12819929626027    31.05293398285885
gm_3394_1676_12.png:   118.30078125000000   118.38867187500000    31.05293398285885    30.97760909050778
gm_3395_1656_12.png:   118.38867187500000   118.47656250000000    32.54681317056391    32.47269501911536
gm_3395_1657_12.png:   118.38867187500000   118.47656250000000    32.47269501911536    32.39851579953300
gm_3395_1658_12.png:   118.38867187500000   118.47656250000000    32.39851579953300    32.32427558594066
gm_3395_1659_12.png:   118.38867187500000   118.47656250000000    32.32427558594066    32.24997445293256
gm_3395_1660_12.png:   118.38867187500000   118.47656250000000    32.24997445293256    32.17561247557376
gm_3395_1661_12.png:   118.38867187500000   118.47656250000000    32.17561247557376    32.10118972940055
gm_3395_1662_12.png:   118.38867187500000   118.47656250000000    32.10118972940055    32.02670629042093
gm_3395_1663_12.png:   118.38867187500000   118.47656250000000    32.02670629042093    31.95216223511497
gm_3395_1664_12.png:   118.38867187500000   118.47656250000000    31.95216223511497    31.87755764043525
gm_3395_1665_12.png:   118.38867187500000   118.47656250000000    31.87755764043525    31.80289258380723
gm_3395_1666_12.png:   118.38867187500000   118.47656250000000    31.80289258380723    31.72816714312966
gm_3395_1667_12.png:   118.38867187500000   118.47656250000000    31.72816714312966    31.65338139677498
gm_3395_1668_12.png:   118.38867187500000   118.47656250000000    31.65338139677498    31.57853542358965
gm_3395_1669_12.png:   118.38867187500000   118.47656250000000    31.57853542358965    31.50362930289459
gm_3395_1670_12.png:   118.38867187500000   118.47656250000000    31.50362930289459    31.42866311448550
gm_3395_1671_12.png:   118.38867187500000   118.47656250000000    31.42866311448550    31.35363693863322
